group,system,seed,source_run,result_path,pose_rank,vina_affinity_kcal_mol,vina_rmsd_to_crystal_angstrom,gnina_score_only_vina_kcal_mol,cnn_score,cnn_affinity,cnn_affinity_variance,cnn_vs
CHRFAM7A at B face,CHRNA7_encenicline,1103,hybrid_B_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed1103_ex32/result.json,16,-5.038,9.0408,-5.03877,0.3581523001,4.5503234863,0.5446105599,1.6297087669
CHRFAM7A at B face,CHRNA7_encenicline,1103,hybrid_B_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed1103_ex32/result.json,17,-4.965,6.8363,-4.97075,0.0765878707,4.7372984886,0.2747897804,0.362819612
CHRFAM7A at B face,CHRNA7_encenicline,1103,hybrid_B_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed1103_ex32/result.json,18,-4.896,8.9426,-4.90382,0.0970055982,3.998298645,0.8221659064,0.3878573477
CHRFAM7A at B face,CHRNA7_encenicline,1103,hybrid_B_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed1103_ex32/result.json,19,-4.869,9.0646,-4.86041,0.0698949248,3.9849433899,0.5703128576,0.2785273194
CHRFAM7A at B face,CHRNA7_encenicline,1103,hybrid_B_face_seed1103_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed1103_ex32/result.json,20,-4.783,9.8711,-5.26674,0.0760066137,3.2697589397,1.3067263365,0.2485233098
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,1,-6.242,8.6502,-6.24489,0.1591698378,4.661210537,1.0790215731,0.7419241071
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,2,-5.832,9.9174,-5.81342,0.0577584803,3.6160488129,1.2331438065,0.2088574767
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,3,-5.71,9.8395,-5.68555,0.0735345855,3.630895853,0.9547171593,0.2669964135
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,4,-5.695,7.2894,-5.69084,0.1452252418,4.344315052,1.5510004759,0.6309041977
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,5,-5.642,9.353,-5.62595,0.0694457442,3.5396003723,1.5979343653,0.2458101809
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,6,-5.561,9.8656,-5.53171,0.0659804344,3.4531676769,1.3258012533,0.2278414965
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,7,-5.541,8.5961,-5.55526,0.15927127,4.4098229408,0.4208056927,0.7023581266
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,8,-5.402,9.4293,-5.42043,0.0717047676,3.6192066669,1.172593236,0.2595143616
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,9,-5.386,6.314,-5.39634,0.0612680167,3.8921349049,1.103333354,0.2384633869
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,10,-5.313,8.5633,-5.29261,0.2530228794,5.042075634,0.2743170559,1.2757605314
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,11,-5.29,8.8389,-5.33095,0.104012236,4.2257990837,1.1289668083,0.4395348132
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,12,-5.191,9.5541,-5.20288,0.0521077625,3.3296215534,1.4247063398,0.1734991223
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,13,-5.169,10.0738,-5.13531,0.1160831451,3.7105338573,0.9326953888,0.4307304323
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,14,-5.152,5.1295,-5.12224,0.1208018884,4.8511676788,1.1409119368,0.5860302448
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,15,-5.102,8.8904,-5.10935,0.0964582562,4.0023989677,0.8859680295,0.38606444
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,16,-5.093,9.6634,-5.09182,0.0650125146,3.6629517078,1.1078330278,0.2381377071
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,17,-5.07,10.0915,-5.06003,0.0734619498,3.2598559856,1.5048617125,0.2394753695
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,18,-5.041,9.0478,-5.04074,0.3428122997,4.5436644554,0.5462033749,1.5576241016
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,19,-4.997,6.8574,-4.9821,0.0770424306,4.728659153,0.2632981241,0.3643074036
CHRFAM7A at B face,CHRNA7_encenicline,20260825,hybrid_B_face_seed20260825_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed20260825_ex32/result.json,20,-4.877,9.1015,-4.86587,0.0676809475,3.9151849747,0.6627560258,0.2649834156
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,1,-6.217,8.6356,-6.21801,0.1398811936,4.5753617287,0.9793382287,0.6400070786
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,2,-5.883,9.9059,-5.8124,0.0569054,3.6107747555,1.2665265799,0.2054725885
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,3,-5.752,7.2922,-5.69405,0.1455296725,4.3545780182,1.5312637091,0.6337203383
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,4,-5.748,9.7666,-5.6842,0.0717928484,3.7003002167,0.8883792758,0.2656551003
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,5,-5.67,9.36,-5.60298,0.0705401227,3.5300331116,1.6255077124,0.2490089685
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,6,-5.61,9.9031,-5.536,0.0596357286,3.4291744232,1.3035708666,0.204501316
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,7,-5.601,6.4253,-5.53087,0.080963023,3.9473268986,1.1422520876,0.3195875287
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,8,-5.577,9.971,-5.52718,0.0731405169,3.3134243488,1.3327403069,0.2423455715
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,9,-5.514,8.7156,-5.50131,0.1843158007,4.490799427,0.5554870963,0.8277252913
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,10,-5.365,8.5694,-5.29237,0.2562214434,5.0426716805,0.2755458653,1.2920405865
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,11,-5.332,8.8349,-5.32167,0.1028692871,4.2030425072,1.1256312132,0.432363987
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,12,-5.239,8.7532,-5.21933,0.0818602517,4.1034460068,0.8364459872,0.3359091282
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,13,-5.235,9.5253,-5.21314,0.0527953953,3.3638505936,1.405497551,0.177595824
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,14,-5.204,5.1459,-5.12569,0.1132423803,4.8548741341,1.1475917101,0.5497775078
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,15,-5.186,6.6794,-5.11715,0.1210136861,4.9756526947,0.4631617367,0.6021220684
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,16,-5.158,10.5094,-5.11929,0.1124571189,3.6389262676,0.7663981318,0.4092231691
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,17,-5.077,9.0404,-5.02245,0.3565470874,4.5413894653,0.5531058908,1.6192191839
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,18,-4.831,9.1471,-4.75829,0.0830441564,4.1348314285,0.3433566988,0.3433735967
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,19,-4.797,9.2242,-4.69836,0.1055984944,4.1914525032,0.2575824857,0.4426110685
CHRFAM7A at B face,CHRNA7_encenicline,2207,hybrid_B_face_seed2207_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed2207_ex32/result.json,20,-4.793,10.6513,-4.71288,0.1413491815,3.7566401958,0.6597047448,0.5309979916
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,1,-6.927,8.3457,-6.92557,0.0673885494,4.0121312141,1.9657354355,0.2703717053
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,2,-6.015,9.8913,-5.81565,0.0564996377,3.6298418045,1.2497965097,0.2050847411
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,3,-5.883,9.78,-5.68861,0.0723969191,3.6903858185,0.8955073357,0.267172575
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,4,-5.833,7.2867,-5.64786,0.1496397406,4.3484358788,1.586353898,0.6506988406
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,5,-5.816,9.3526,-5.60897,0.070769906,3.5317699909,1.6295439005,0.2499430329
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,6,-5.753,6.3984,-5.5298,0.0757472813,3.9260103703,1.1563638449,0.2973846197
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,7,-5.749,9.8495,-5.54386,0.0661083609,3.4447185993,1.3571702242,0.2277247012
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,8,-5.715,8.6021,-5.54436,0.1763449311,4.4400424957,0.3885665238,0.7829790115
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,9,-5.664,10.0153,-5.4922,0.0770019069,3.3024158478,1.4191908836,0.2542923093
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,10,-5.643,9.4459,-5.46683,0.0711765066,3.6369388103,1.176623702,0.2588646114
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,11,-5.543,6.275,-5.38464,0.0616126209,3.8866403103,1.1257251501,0.2394661009
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,12,-5.489,8.561,-5.28501,0.2566125393,5.0441021919,0.2730679214,1.2943798304
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,13,-5.465,8.8316,-5.3322,0.1006017625,4.1879611015,1.1334173679,0.4213162661
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,14,-5.371,9.5343,-5.2052,0.0531674288,3.3740451336,1.3918441534,0.179389298
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,15,-5.345,5.1579,-5.12223,0.116006799,4.8560061455,1.140247941,0.5633297563
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,16,-5.327,6.689,-5.13115,0.1172001883,4.9361419678,0.4879064262,0.5785167813
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,17,-5.312,10.1628,-5.0985,0.1146248206,3.6592731476,0.8806509972,0.4194435179
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,18,-5.277,8.8584,-5.09465,0.08553271,4.0820121765,0.7668774724,0.3491455615
CHRFAM7A at B face,CHRNA7_encenicline,3301,hybrid_B_face_seed3301_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed3301_ex32/result.json,19,-4.925,9.2117,-4.73003,0.0813037604,3.9943706989,0.523040235,0.3247573674
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,1,-6.927,8.3847,-6.92899,0.0657066926,4.0312728882,1.927200675,0.2648816109
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,2,-6.586,8.6567,-6.37995,0.161181286,4.670311451,1.2619305849,0.752766788
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,3,-6.047,9.9244,-5.8097,0.0565980375,3.6260020733,1.1980255842,0.2052246034
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,4,-5.919,7.3046,-5.67621,0.1435479373,4.3505949974,1.5300983191,0.6245189309
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,5,-5.898,9.8596,-5.65466,0.0723700821,3.6172201633,0.9627344012,0.2617785335
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,6,-5.853,9.3704,-5.6097,0.0721567124,3.5325763226,1.6166840792,0.2548990846
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,7,-5.796,6.4503,-5.54357,0.0778808817,3.9510643482,1.1354640722,0.3077123761
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,8,-5.792,9.8876,-5.54301,0.0631825253,3.4390480518,1.3039144278,0.2172877342
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,9,-5.754,8.579,-5.55266,0.1889009178,4.4649882317,0.342389673,0.8434403539
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,10,-5.725,10.0027,-5.5004,0.0745255277,3.2892582417,1.4594830275,0.2451337129
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,11,-5.677,9.4411,-5.46588,0.0708043873,3.6343991756,1.180872798,0.2573314011
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,12,-5.546,8.5673,-5.29567,0.2553706169,5.0425887108,0.2746387422,1.2877290249
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,13,-5.512,8.8289,-5.33891,0.1020514145,4.2227244377,1.1207863092,0.4309349954
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,14,-5.382,5.1573,-5.1187,0.1181757078,4.8733096123,1.084851861,0.5759068131
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,15,-5.254,9.0349,-5.01306,0.3660620451,4.5522542,0.5435931683,1.6664074659
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,16,-5.252,10.5254,-5.04637,0.1166238561,3.6467514038,0.7440125346,0.425298214
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,17,-5.165,8.8918,-4.91735,0.0896082446,4.0349617004,0.7688755989,0.3615658283
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,18,-5.105,8.4148,-4.87902,0.4086878598,5.0587368011,0.1635263711,2.0674443245
CHRFAM7A at B face,CHRNA7_encenicline,4409,hybrid_B_face_seed4409_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed4409_ex32/result.json,19,-4.878,9.2757,-4.63398,0.0758039653,3.9051952362,0.6707323194,0.2960292697
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,1,-6.879,8.382,-6.87915,0.0652563125,4.0370144844,1.8991636038,0.2634406686
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,2,-6.039,9.8866,-5.8196,0.0584438555,3.6262462139,1.27546525,0.2119318098
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,3,-5.899,9.7637,-5.68755,0.0698187649,3.7159798145,0.8578615785,0.2594451308
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,4,-5.878,7.2925,-5.68942,0.1457707584,4.3452472687,1.5377067327,0.633409977
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,5,-5.806,9.3754,-5.58768,0.0689079016,3.5298528671,1.5932545662,0.2432347536
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,6,-5.725,10.0217,-5.5259,0.0798363015,3.3049366474,1.4345169067,0.2638539076
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,7,-5.716,6.388,-5.49227,0.0793442279,3.9346160889,1.1688559055,0.3121890724
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,8,-5.672,9.406,-5.47443,0.0701311678,3.6383569241,1.1973344088,0.2551622093
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,9,-5.664,8.7404,-5.5116,0.1833818555,4.4870033264,0.5668719411,0.8228349686
CHRFAM7A at B face,CHRNA7_encenicline,5519,hybrid_B_face_seed5519_ex32,outputs/docking_campaign/systems/CHRNA7_encenicline/gnina_rescoring/hybrid_B_face_seed5519_ex32/result.json,10,-5.513,8.5645,-5.28839,0.2585677207,5.0428543091,0.2762246728,1.3039193153
