"donor","transcript_id","cell_type","gene_id","is_significant_hit","condition","n_cells_donor","raw_count","gene_total_count","psi","padj_gene","padj_tx","delta_psi","n_cells_expressing_gene"
"PO05","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",1197,195,627,0.311004784688995,NA,NA,NA,170
"PO11","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",1165,214,672,0.318452380952381,NA,NA,NA,227
"PO28","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",1851,399,865,0.461271676300578,NA,NA,NA,303
"PO41","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",973,471,1145,0.411353711790393,NA,NA,NA,292
"PO42","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",1303,207,501,0.413173652694611,NA,NA,NA,165
"SMC029","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",150,9,93,0.0967741935483871,NA,NA,NA,18
"SMC032","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",578,47,880,0.0534090909090909,NA,NA,NA,98
"SMC036","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",206,27,43,0.627906976744186,NA,NA,NA,17
"SMC038","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",1640,215,567,0.379188712522046,NA,NA,NA,234
"SMC039","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",1746,52,167,0.311377245508982,NA,NA,NA,70
"SMC043","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",105,1,20,0.05,NA,NA,NA,3
"SMC049","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"AD",4070,480,2264,0.212014134275618,NA,NA,NA,601
"PO13","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",777,23,107,0.214953271028037,NA,NA,NA,40
"PO15","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",744,360,764,0.471204188481675,NA,NA,NA,221
"PO20","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",1454,224,514,0.43579766536965,NA,NA,NA,162
"PO23","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",1605,955,1314,0.726788432267884,NA,NA,NA,278
"SMC027","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",129,184,231,0.796536796536797,NA,NA,NA,30
"SMC030","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",915,239,1873,0.127602776294714,NA,NA,NA,247
"SMC033","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",2797,156,833,0.187274909963986,NA,NA,NA,196
"SMC052","GRIA2-205","Excitatory_neuron","GRIA2",FALSE,"Control",4785,484,1627,0.297480024585126,NA,NA,NA,412
"PO05","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",1165,1,672,0.00148809523809524,NA,NA,NA,227
"PO28","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",1851,0,865,0,NA,NA,NA,303
"PO41","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",973,1,1145,0.000873362445414847,NA,NA,NA,292
"PO42","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,93,0,NA,NA,NA,18
"SMC032","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",1640,1,567,0.0017636684303351,NA,NA,NA,234
"SMC039","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",1746,3,167,0.0179640718562874,NA,NA,NA,70
"SMC043","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"AD",4070,4,2264,0.00176678445229682,NA,NA,NA,601
"PO13","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",777,1,107,0.00934579439252336,NA,NA,NA,40
"PO15","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",744,2,764,0.00261780104712042,NA,NA,NA,221
"PO20","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,514,0,NA,NA,NA,162
"PO23","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",1605,1,1314,0.00076103500761035,NA,NA,NA,278
"SMC027","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",915,1,1873,0.000533902829684997,NA,NA,NA,247
"SMC033","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,833,0,NA,NA,NA,196
"SMC052","GRIA2-211","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1627,0,NA,NA,NA,412
"PO05","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,672,0,NA,NA,NA,227
"PO28","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",1851,4,865,0.0046242774566474,NA,NA,NA,303
"PO41","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",973,0,1145,0,NA,NA,NA,292
"PO42","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",1303,1,501,0.00199600798403194,NA,NA,NA,165
"SMC029","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",150,1,93,0.010752688172043,NA,NA,NA,18
"SMC032","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,567,0,NA,NA,NA,234
"SMC039","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"AD",4070,7,2264,0.00309187279151943,NA,NA,NA,601
"PO13","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",744,1,764,0.00130890052356021,NA,NA,NA,221
"PO20","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,514,0,NA,NA,NA,162
"PO23","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",1605,0,1314,0,NA,NA,NA,278
"SMC027","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",915,27,1873,0.0144153764014949,NA,NA,NA,247
"SMC033","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,833,0,NA,NA,NA,196
"SMC052","GRIA2-216","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1627,0,NA,NA,NA,412
"PO05","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",1197,42,627,0.0669856459330144,NA,NA,NA,170
"PO11","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",1165,32,672,0.0476190476190476,NA,NA,NA,227
"PO28","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",1851,56,865,0.0647398843930636,NA,NA,NA,303
"PO41","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",973,54,1145,0.0471615720524017,NA,NA,NA,292
"PO42","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",1303,18,501,0.0359281437125748,NA,NA,NA,165
"SMC029","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",150,16,93,0.172043010752688,NA,NA,NA,18
"SMC032","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",578,28,880,0.0318181818181818,NA,NA,NA,98
"SMC036","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",206,12,43,0.27906976744186,NA,NA,NA,17
"SMC038","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",1640,108,567,0.19047619047619,NA,NA,NA,234
"SMC039","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",413,57,67,0.850746268656716,NA,NA,NA,21
"SMC041","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",1746,50,167,0.29940119760479,NA,NA,NA,70
"SMC043","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",105,18,20,0.9,NA,NA,NA,3
"SMC049","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"AD",4070,435,2264,0.192137809187279,NA,NA,NA,601
"PO13","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",777,16,107,0.149532710280374,NA,NA,NA,40
"PO15","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",744,42,764,0.0549738219895288,NA,NA,NA,221
"PO20","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",1454,17,514,0.0330739299610895,NA,NA,NA,162
"PO23","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",1605,54,1314,0.0410958904109589,NA,NA,NA,278
"SMC027","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",129,9,231,0.038961038961039,NA,NA,NA,30
"SMC030","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",915,61,1873,0.0325680726107848,NA,NA,NA,247
"SMC033","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",2797,148,833,0.177671068427371,NA,NA,NA,196
"SMC052","GRIA2-220","Excitatory_neuron","GRIA2",FALSE,"Control",4785,171,1627,0.105101413644745,NA,NA,NA,412
"PO05","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",1165,1,672,0.00148809523809524,NA,NA,NA,227
"PO28","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",1851,2,865,0.0023121387283237,NA,NA,NA,303
"PO41","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",973,1,1145,0.000873362445414847,NA,NA,NA,292
"PO42","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,93,0,NA,NA,NA,18
"SMC032","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",1640,3,567,0.00529100529100529,NA,NA,NA,234
"SMC039","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",1746,1,167,0.00598802395209581,NA,NA,NA,70
"SMC043","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"AD",4070,7,2264,0.00309187279151943,NA,NA,NA,601
"PO13","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",744,0,764,0,NA,NA,NA,221
"PO20","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,514,0,NA,NA,NA,162
"PO23","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",1605,1,1314,0.00076103500761035,NA,NA,NA,278
"SMC027","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1873,0,NA,NA,NA,247
"SMC033","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",2797,1,833,0.00120048019207683,NA,NA,NA,196
"SMC052","GRIA2-224","Excitatory_neuron","GRIA2",FALSE,"Control",4785,8,1627,0.00491702519975415,NA,NA,NA,412
"PO05","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",1165,2,672,0.00297619047619048,NA,NA,NA,227
"PO28","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",1851,1,865,0.00115606936416185,NA,NA,NA,303
"PO41","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",973,19,1145,0.0165938864628821,NA,NA,NA,292
"PO42","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",1303,2,501,0.00399201596806387,NA,NA,NA,165
"SMC029","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,93,0,NA,NA,NA,18
"SMC032","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",1640,1,567,0.0017636684303351,NA,NA,NA,234
"SMC039","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",1746,7,167,0.0419161676646707,NA,NA,NA,70
"SMC043","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",105,1,20,0.05,NA,NA,NA,3
"SMC049","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2264,0,NA,NA,NA,601
"PO13","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",744,1,764,0.00130890052356021,NA,NA,NA,221
"PO20","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,514,0,NA,NA,NA,162
"PO23","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",1605,1,1314,0.00076103500761035,NA,NA,NA,278
"SMC027","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1873,0,NA,NA,NA,247
"SMC033","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",2797,0,833,0,NA,NA,NA,196
"SMC052","GRIA2-225","Excitatory_neuron","GRIA2",FALSE,"Control",4785,0,1627,0,NA,NA,NA,412
"PO05","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,672,0,NA,NA,NA,227
"PO28","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",1851,0,865,0,NA,NA,NA,303
"PO41","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",973,0,1145,0,NA,NA,NA,292
"PO42","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",150,1,93,0.010752688172043,NA,NA,NA,18
"SMC032","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",1640,1,567,0.0017636684303351,NA,NA,NA,234
"SMC039","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"AD",4070,2,2264,0.00088339222614841,NA,NA,NA,601
"PO13","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",744,0,764,0,NA,NA,NA,221
"PO20","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",1454,1,514,0.00194552529182879,NA,NA,NA,162
"PO23","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",1605,0,1314,0,NA,NA,NA,278
"SMC027","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1873,0,NA,NA,NA,247
"SMC033","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",2797,6,833,0.00720288115246098,NA,NA,NA,196
"SMC052","GRIA2-226","Excitatory_neuron","GRIA2",FALSE,"Control",4785,4,1627,0.00245851259987707,NA,NA,NA,412
"PO05","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",1197,301,627,0.48006379585327,NA,NA,NA,170
"PO11","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",1165,351,672,0.522321428571429,NA,NA,NA,227
"PO28","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",1851,369,865,0.426589595375723,NA,NA,NA,303
"PO41","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",973,471,1145,0.411353711790393,NA,NA,NA,292
"PO42","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",1303,234,501,0.467065868263473,NA,NA,NA,165
"SMC029","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",150,4,93,0.043010752688172,NA,NA,NA,18
"SMC032","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",578,268,880,0.304545454545455,NA,NA,NA,98
"SMC036","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",206,4,43,0.0930232558139535,NA,NA,NA,17
"SMC038","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",1640,176,567,0.310405643738977,NA,NA,NA,234
"SMC039","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",413,7,67,0.104477611940299,NA,NA,NA,21
"SMC041","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",1746,48,167,0.287425149700599,NA,NA,NA,70
"SMC043","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"AD",4070,1016,2264,0.448763250883392,NA,NA,NA,601
"PO13","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",777,66,107,0.616822429906542,NA,NA,NA,40
"PO15","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",744,219,764,0.286649214659686,NA,NA,NA,221
"PO20","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",1454,221,514,0.429961089494163,NA,NA,NA,162
"PO23","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",1605,244,1314,0.185692541856925,NA,NA,NA,278
"SMC027","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",129,35,231,0.151515151515152,NA,NA,NA,30
"SMC030","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",915,281,1873,0.150026695141484,NA,NA,NA,247
"SMC033","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",2797,422,833,0.506602641056423,NA,NA,NA,196
"SMC052","GRIA2-227","Excitatory_neuron","GRIA2",FALSE,"Control",4785,940,1627,0.577750460971112,NA,NA,NA,412
"PO05","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",1197,4,627,0.00637958532695375,NA,NA,NA,170
"PO11","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",1165,0,672,0,NA,NA,NA,227
"PO28","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",1851,2,865,0.0023121387283237,NA,NA,NA,303
"PO41","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",973,2,1145,0.00174672489082969,NA,NA,NA,292
"PO42","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",1303,0,501,0,NA,NA,NA,165
"SMC029","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,93,0,NA,NA,NA,18
"SMC032","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",1640,3,567,0.00529100529100529,NA,NA,NA,234
"SMC039","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"AD",4070,0,2264,0,NA,NA,NA,601
"PO13","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",744,1,764,0.00130890052356021,NA,NA,NA,221
"PO20","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",1454,2,514,0.00389105058365759,NA,NA,NA,162
"PO23","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",1605,2,1314,0.0015220700152207,NA,NA,NA,278
"SMC027","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1873,0,NA,NA,NA,247
"SMC033","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",2797,1,833,0.00120048019207683,NA,NA,NA,196
"SMC052","GRIA2-228","Excitatory_neuron","GRIA2",FALSE,"Control",4785,2,1627,0.00122925629993854,NA,NA,NA,412
"PO05","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",1197,0,627,0,NA,NA,NA,170
"PO11","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",1165,1,672,0.00148809523809524,NA,NA,NA,227
"PO28","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",1851,1,865,0.00115606936416185,NA,NA,NA,303
"PO41","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",973,0,1145,0,NA,NA,NA,292
"PO42","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",1303,10,501,0.0199600798403194,NA,NA,NA,165
"SMC029","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",150,0,93,0,NA,NA,NA,18
"SMC032","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",578,0,880,0,NA,NA,NA,98
"SMC036","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",206,0,43,0,NA,NA,NA,17
"SMC038","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",1640,0,567,0,NA,NA,NA,234
"SMC039","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",413,0,67,0,NA,NA,NA,21
"SMC041","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",1746,0,167,0,NA,NA,NA,70
"SMC043","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",105,0,20,0,NA,NA,NA,3
"SMC049","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"AD",4070,4,2264,0.00176678445229682,NA,NA,NA,601
"PO13","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",777,0,107,0,NA,NA,NA,40
"PO15","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",744,1,764,0.00130890052356021,NA,NA,NA,221
"PO20","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",1454,0,514,0,NA,NA,NA,162
"PO23","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",1605,3,1314,0.00228310502283105,NA,NA,NA,278
"SMC027","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",129,0,231,0,NA,NA,NA,30
"SMC030","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",915,0,1873,0,NA,NA,NA,247
"SMC033","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",2797,2,833,0.00240096038415366,NA,NA,NA,196
"SMC052","GRIA2-229","Excitatory_neuron","GRIA2",FALSE,"Control",4785,8,1627,0.00491702519975415,NA,NA,NA,412
"PO05","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",1197,40,627,0.0637958532695375,0.020247024271217,0.0407435786085014,0.0237047977814027,170
"PO11","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",1165,70,672,0.104166666666667,0.020247024271217,0.0407435786085014,0.0237047977814027,227
"PO28","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",1851,22,865,0.0254335260115607,0.020247024271217,0.0407435786085014,0.0237047977814027,303
"PO41","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",973,48,1145,0.0419213973799127,0.020247024271217,0.0407435786085014,0.0237047977814027,292
"PO42","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",1303,16,501,0.031936127744511,0.020247024271217,0.0407435786085014,0.0237047977814027,165
"SMC029","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",150,2,93,0.021505376344086,0.020247024271217,0.0407435786085014,0.0237047977814027,18
"SMC032","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",578,3,880,0.00340909090909091,0.020247024271217,0.0407435786085014,0.0237047977814027,98
"SMC036","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",206,0,43,0,0.020247024271217,0.0407435786085014,0.0237047977814027,17
"SMC038","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",1640,55,567,0.0970017636684303,0.020247024271217,0.0407435786085014,0.0237047977814027,234
"SMC039","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",413,1,67,0.0149253731343284,0.020247024271217,0.0407435786085014,0.0237047977814027,21
"SMC041","GRIA2-231","Excitatory_neuron","GRIA2",TRUE,"AD",1746,4,167,0.0239520958083832,0.020247024271217,0.0407435786085014,0.0237047977814027,70
