"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"ADCY6","Excitatory_neuron",1.74178333261467,1.49873184704249,0.245165837599926,0.999464148140922,3.07168407729388
"ADCY8","Excitatory_neuron",0.114060530492811,1.07719591615974,0.915672386787495,0.999464148140922,1.24201686342669
"ADCY9","Excitatory_neuron",0.0465919744560649,0.704376348362676,0.947261253165447,0.999464148140922,11.5357212651695
"ADCYAP1R1","Excitatory_neuron",-0.370383713077916,3.08837162701935,0.904539803983676,0.999464148140922,0.359502483081964
"ADD1","Excitatory_neuron",-0.896029481747179,0.68079984563874,0.188126282239252,0.989913552192438,30.8865405695692
"ADD2","Excitatory_neuron",-0.122160243551873,0.777601729109725,0.875167039012505,0.999464148140922,71.6406370247516
"ADD3","Excitatory_neuron",-0.948059779587203,0.62216519584704,0.127556890660983,0.908738561549198,27.8113815433403
"ADGRA1","Excitatory_neuron",-2.32283550633365,1.64972517761767,0.159127039344635,0.949584566674819,1.07167568006899
"ADGRA1-AS1","Excitatory_neuron",-0.678782890954098,1.71071372945354,0.691527158036122,0.999464148140922,0.627652673001329
"ADGRA3","Excitatory_neuron",-0.399264551490202,1.33673665115354,0.76517962404636,0.999464148140922,2.01586249549963
"ADGRB2","Excitatory_neuron",-0.0507764051516949,0.528217089717952,0.923418984534932,0.999464148140922,95.8653999034079
"ADGRB3","Excitatory_neuron",-0.204739996509978,0.836283180744581,0.806594744184104,0.999464148140922,18.3459123332886
"ADGRB3-DT","Excitatory_neuron",-0.566429055342076,0.488554070375604,0.246293621986948,0.999464148140922,26.2260958796476
"ADGRF5","Excitatory_neuron",-0.117533662043666,1.55996936341489,0.939941355560273,0.999464148140922,0.650622364311793
"ADGRG1","Excitatory_neuron",0.0731527661709628,2.0488730229436,0.97151845742087,0.999464148140922,0.798999384733447
"ADGRL1","Excitatory_neuron",-0.157001859802972,0.984176907157897,0.873254431934565,0.999464148140922,41.4750263469994
"ADGRL2","Excitatory_neuron",-0.182531496134534,0.879966674608359,0.835674047623526,0.999464148140922,13.4137453123308
"ADGRL3","Excitatory_neuron",0.682787149764954,0.787368233904503,0.385845365498951,0.999464148140922,26.0471375046233
"ADGRV1","Excitatory_neuron",0.0762379804240205,0.812948144570696,0.925284209146382,0.999464148140922,18.8828106171105
"ADH5","Excitatory_neuron",-0.566568590365635,0.558894761536348,0.310711430935607,0.999464148140922,29.0978449661486
"ADHFE1","Excitatory_neuron",-1.04812716760963,1.83847607836541,0.568605464873846,0.999464148140922,0.662062990647791
"ADI1","Excitatory_neuron",1.36783386199306,0.961182309537327,0.154714611673133,0.947576764481162,2.24943025444754
"ADIPOR1","Excitatory_neuron",-0.244215283330559,0.708517558702953,0.730331293101649,0.999464148140922,12.421771347818
"ADIPOR2","Excitatory_neuron",-0.246356863368165,1.14474127119223,0.829605573568121,0.999464148140922,3.10813881003506
"ADIRF-AS1","Excitatory_neuron",0.112477019822428,1.51343515604733,0.940756541958455,0.999464148140922,0.674391113933637
"ADISSP","Excitatory_neuron",-0.224962326938761,1.27027241146625,0.859431645726608,0.999464148140922,2.76863616883985
"ADK","Excitatory_neuron",-0.307400039917263,0.991592781164226,0.756556141948037,0.999464148140922,1.73357805275307
"ADNP","Excitatory_neuron",2.03554447555556,0.909329012679268,0.0251876450193766,0.549894538313732,5.22770720991124
"ADNP2","Excitatory_neuron",-1.3903540766104,1.20095211482705,0.246982468405773,0.999464148140922,7.30384626301936
"ADORA1","Excitatory_neuron",0.423631481888384,1.14713015596959,0.711906519507293,0.999464148140922,2.51635277269719
"ADORA2B","Excitatory_neuron",-1.68999371159358,2.64692619438543,0.523165135154655,0.999464148140922,0.785014562333682
"ADPGK","Excitatory_neuron",-1.14794048881203,0.970407828930152,0.236830374022139,0.999464148140922,2.52430312673366
"ADPRHL1","Excitatory_neuron",0.464700441978427,1.5392726929175,0.762731259401365,0.999464148140922,1.01322302821682
"ADPRM","Excitatory_neuron",-0.854938262735473,1.13710665360482,0.452138823144137,0.999464148140922,3.29047843399201
"ADPRS","Excitatory_neuron",-1.49911708178607,1.15335743266074,0.193674551688231,0.998685457721318,10.8661328407447
"ADRA1A","Excitatory_neuron",0.240626736650744,1.4252136463369,0.865925991097999,0.999464148140922,2.66125217228034
"ADRA2A","Excitatory_neuron",-0.442925591905783,1.81383729438388,0.807081680589519,0.999464148140922,1.42132242295419
"ADRA2B","Excitatory_neuron",-2.15826504475678,3.55416730455084,0.543685584386024,0.999464148140922,0.254070523333768
"ADRB1","Excitatory_neuron",-1.35730955853907,1.0354825737548,0.189925668643131,0.990341179859123,3.04193458363241
"ADRB3","Excitatory_neuron",-1.89229200149061,3.55153478093703,0.594165353533506,0.999464148140922,0.284207520325116
