"donor","transcript_id","cell_type","gene_id","is_significant_hit","condition","n_cells_donor","raw_count","gene_total_count","psi","padj_gene","padj_tx","delta_psi","n_cells_expressing_gene"
"SMC043","RGS7-238","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-238","Excitatory_neuron","RGS7",FALSE,"AD",4070,0,1933,0,NA,NA,NA,561
"PO13","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",777,0,49,0,NA,NA,NA,18
"PO15","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",744,0,578,0,NA,NA,NA,236
"PO20","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",1454,0,254,0,NA,NA,NA,73
"PO23","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",1605,0,282,0,NA,NA,NA,173
"SMC027","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",129,0,16,0,NA,NA,NA,9
"SMC030","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",915,3,592,0.00506756756756757,NA,NA,NA,295
"SMC033","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",2797,0,55,0,NA,NA,NA,44
"SMC052","RGS7-238","Excitatory_neuron","RGS7",FALSE,"Control",4785,0,2386,0,NA,NA,NA,524
"PO05","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",1197,0,152,0,NA,NA,NA,64
"PO11","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",1165,0,70,0,NA,NA,NA,48
"PO28","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",1851,0,85,0,NA,NA,NA,67
"PO41","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",973,0,361,0,NA,NA,NA,149
"PO42","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",1303,0,35,0,NA,NA,NA,26
"SMC029","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",150,0,15,0,NA,NA,NA,6
"SMC032","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",578,0,203,0,NA,NA,NA,88
"SMC036","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",206,0,6,0,NA,NA,NA,4
"SMC038","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",1640,0,382,0,NA,NA,NA,135
"SMC039","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",413,0,71,0,NA,NA,NA,12
"SMC041","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",1746,0,153,0,NA,NA,NA,32
"SMC043","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-239","Excitatory_neuron","RGS7",FALSE,"AD",4070,3,1933,0.00155199172271081,NA,NA,NA,561
"PO13","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",777,0,49,0,NA,NA,NA,18
"PO15","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",744,0,578,0,NA,NA,NA,236
"PO20","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",1454,0,254,0,NA,NA,NA,73
"PO23","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",1605,1,282,0.00354609929078014,NA,NA,NA,173
"SMC027","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",129,0,16,0,NA,NA,NA,9
"SMC030","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",915,0,592,0,NA,NA,NA,295
"SMC033","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",2797,3,55,0.0545454545454545,NA,NA,NA,44
"SMC052","RGS7-239","Excitatory_neuron","RGS7",FALSE,"Control",4785,0,2386,0,NA,NA,NA,524
"PO05","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",1197,16,152,0.105263157894737,NA,NA,NA,64
"PO11","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",1165,0,70,0,NA,NA,NA,48
"PO28","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",1851,1,85,0.0117647058823529,NA,NA,NA,67
"PO41","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",973,0,361,0,NA,NA,NA,149
"PO42","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",1303,0,35,0,NA,NA,NA,26
"SMC029","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",150,0,15,0,NA,NA,NA,6
"SMC032","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",578,0,203,0,NA,NA,NA,88
"SMC036","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",206,0,6,0,NA,NA,NA,4
"SMC038","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",1640,0,382,0,NA,NA,NA,135
"SMC039","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",413,0,71,0,NA,NA,NA,12
"SMC041","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",1746,0,153,0,NA,NA,NA,32
"SMC043","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-241","Excitatory_neuron","RGS7",FALSE,"AD",4070,0,1933,0,NA,NA,NA,561
"PO13","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",777,0,49,0,NA,NA,NA,18
"PO15","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",744,0,578,0,NA,NA,NA,236
"PO20","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",1454,0,254,0,NA,NA,NA,73
"PO23","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",1605,0,282,0,NA,NA,NA,173
"SMC027","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",129,0,16,0,NA,NA,NA,9
"SMC030","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",915,0,592,0,NA,NA,NA,295
"SMC033","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",2797,0,55,0,NA,NA,NA,44
"SMC052","RGS7-241","Excitatory_neuron","RGS7",FALSE,"Control",4785,0,2386,0,NA,NA,NA,524
"PO05","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",1197,0,152,0,NA,NA,NA,64
"PO11","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",1165,0,70,0,NA,NA,NA,48
"PO28","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",1851,0,85,0,NA,NA,NA,67
"PO41","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",973,0,361,0,NA,NA,NA,149
"PO42","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",1303,0,35,0,NA,NA,NA,26
"SMC029","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",150,0,15,0,NA,NA,NA,6
"SMC032","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",578,0,203,0,NA,NA,NA,88
"SMC036","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",206,0,6,0,NA,NA,NA,4
"SMC038","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",1640,0,382,0,NA,NA,NA,135
"SMC039","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",413,0,71,0,NA,NA,NA,12
"SMC041","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",1746,1,153,0.0065359477124183,NA,NA,NA,32
"SMC043","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-242","Excitatory_neuron","RGS7",FALSE,"AD",4070,0,1933,0,NA,NA,NA,561
"PO13","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",777,0,49,0,NA,NA,NA,18
"PO15","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",744,0,578,0,NA,NA,NA,236
"PO20","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",1454,0,254,0,NA,NA,NA,73
"PO23","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",1605,0,282,0,NA,NA,NA,173
"SMC027","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",129,0,16,0,NA,NA,NA,9
"SMC030","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",915,0,592,0,NA,NA,NA,295
"SMC033","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",2797,0,55,0,NA,NA,NA,44
"SMC052","RGS7-242","Excitatory_neuron","RGS7",FALSE,"Control",4785,0,2386,0,NA,NA,NA,524
"PO05","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",1197,7,152,0.0460526315789474,NA,NA,NA,64
"PO11","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",1165,3,70,0.0428571428571429,NA,NA,NA,48
"PO28","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",1851,0,85,0,NA,NA,NA,67
"PO41","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",973,9,361,0.0249307479224377,NA,NA,NA,149
"PO42","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",1303,0,35,0,NA,NA,NA,26
"SMC029","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",150,0,15,0,NA,NA,NA,6
"SMC032","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",578,0,203,0,NA,NA,NA,88
"SMC036","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",206,0,6,0,NA,NA,NA,4
"SMC038","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",1640,0,382,0,NA,NA,NA,135
"SMC039","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",413,0,71,0,NA,NA,NA,12
"SMC041","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",1746,0,153,0,NA,NA,NA,32
"SMC043","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-244","Excitatory_neuron","RGS7",FALSE,"AD",4070,0,1933,0,NA,NA,NA,561
"PO13","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",777,0,49,0,NA,NA,NA,18
"PO15","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",744,0,578,0,NA,NA,NA,236
"PO20","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",1454,0,254,0,NA,NA,NA,73
"PO23","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",1605,0,282,0,NA,NA,NA,173
"SMC027","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",129,0,16,0,NA,NA,NA,9
"SMC030","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",915,0,592,0,NA,NA,NA,295
"SMC033","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",2797,0,55,0,NA,NA,NA,44
"SMC052","RGS7-244","Excitatory_neuron","RGS7",FALSE,"Control",4785,0,2386,0,NA,NA,NA,524
"PO05","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",1197,0,152,0,NA,NA,NA,64
"PO11","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",1165,0,70,0,NA,NA,NA,48
"PO28","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",1851,0,85,0,NA,NA,NA,67
"PO41","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",973,0,361,0,NA,NA,NA,149
"PO42","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",1303,0,35,0,NA,NA,NA,26
"SMC029","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",150,0,15,0,NA,NA,NA,6
"SMC032","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",578,0,203,0,NA,NA,NA,88
"SMC036","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",206,0,6,0,NA,NA,NA,4
"SMC038","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",1640,0,382,0,NA,NA,NA,135
"SMC039","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",413,0,71,0,NA,NA,NA,12
"SMC041","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",1746,47,153,0.30718954248366,NA,NA,NA,32
"SMC043","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-250","Excitatory_neuron","RGS7",FALSE,"AD",4070,0,1933,0,NA,NA,NA,561
"PO13","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",777,0,49,0,NA,NA,NA,18
"PO15","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",744,4,578,0.0069204152249135,NA,NA,NA,236
"PO20","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",1454,0,254,0,NA,NA,NA,73
"PO23","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",1605,0,282,0,NA,NA,NA,173
"SMC027","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",129,0,16,0,NA,NA,NA,9
"SMC030","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",915,0,592,0,NA,NA,NA,295
"SMC033","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",2797,3,55,0.0545454545454545,NA,NA,NA,44
"SMC052","RGS7-250","Excitatory_neuron","RGS7",FALSE,"Control",4785,0,2386,0,NA,NA,NA,524
"PO05","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",1197,52,152,0.342105263157895,NA,NA,NA,64
"PO11","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",1165,39,70,0.557142857142857,NA,NA,NA,48
"PO28","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",1851,43,85,0.505882352941176,NA,NA,NA,67
"PO41","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",973,148,361,0.409972299168975,NA,NA,NA,149
"PO42","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",1303,18,35,0.514285714285714,NA,NA,NA,26
"SMC029","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",150,13,15,0.866666666666667,NA,NA,NA,6
"SMC032","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",578,174,203,0.857142857142857,NA,NA,NA,88
"SMC036","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",206,0,6,0,NA,NA,NA,4
"SMC038","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",1640,311,382,0.81413612565445,NA,NA,NA,135
"SMC039","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",413,53,71,0.746478873239437,NA,NA,NA,12
"SMC041","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",1746,59,153,0.38562091503268,NA,NA,NA,32
"SMC043","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RGS7-251","Excitatory_neuron","RGS7",FALSE,"AD",4070,1170,1933,0.605276771857217,NA,NA,NA,561
"PO13","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",777,23,49,0.469387755102041,NA,NA,NA,18
"PO15","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",744,389,578,0.673010380622837,NA,NA,NA,236
"PO20","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",1454,117,254,0.460629921259843,NA,NA,NA,73
"PO23","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",1605,103,282,0.365248226950355,NA,NA,NA,173
"SMC027","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",129,15,16,0.9375,NA,NA,NA,9
"SMC030","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",915,483,592,0.815878378378378,NA,NA,NA,295
"SMC033","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",2797,22,55,0.4,NA,NA,NA,44
"SMC052","RGS7-251","Excitatory_neuron","RGS7",FALSE,"Control",4785,2117,2386,0.887259010896899,NA,NA,NA,524
"PO05","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",1197,6,42,0.142857142857143,NA,NA,NA,15
"PO11","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",1165,24,39,0.615384615384615,NA,NA,NA,19
"PO28","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",1851,31,119,0.260504201680672,NA,NA,NA,36
"PO41","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",973,13,46,0.282608695652174,NA,NA,NA,23
"PO42","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",1303,2,48,0.0416666666666667,NA,NA,NA,13
"SMC029","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",150,3,3,1,NA,NA,NA,1
"SMC032","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",578,101,227,0.444933920704846,NA,NA,NA,30
"SMC036","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",206,0,12,0,NA,NA,NA,1
"SMC038","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",1640,74,314,0.235668789808917,NA,NA,NA,34
"SMC039","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",413,0,0,NA,NA,NA,NA,0
"SMC041","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",1746,10,17,0.588235294117647,NA,NA,NA,2
"SMC043","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"AD",4070,310,836,0.370813397129187,NA,NA,NA,115
"PO13","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",777,0,7,0,NA,NA,NA,3
"PO15","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",744,84,189,0.444444444444444,NA,NA,NA,61
"PO20","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",1454,13,27,0.481481481481481,NA,NA,NA,5
"PO23","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",1605,22,83,0.265060240963855,NA,NA,NA,40
"SMC027","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",129,1,3,0.333333333333333,NA,NA,NA,2
"SMC030","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",915,393,683,0.575402635431918,NA,NA,NA,102
"SMC033","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",2797,207,318,0.650943396226415,NA,NA,NA,64
"SMC052","RHOT1-201","Excitatory_neuron","RHOT1",FALSE,"Control",4785,101,116,0.870689655172414,NA,NA,NA,20
"PO05","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",1197,0,42,0,NA,NA,NA,15
"PO11","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",1165,0,39,0,NA,NA,NA,19
"PO28","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",1851,0,119,0,NA,NA,NA,36
"PO41","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",973,0,46,0,NA,NA,NA,23
"PO42","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",1303,0,48,0,NA,NA,NA,13
"SMC029","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",150,0,3,0,NA,NA,NA,1
"SMC032","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",578,0,227,0,NA,NA,NA,30
"SMC036","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",206,0,12,0,NA,NA,NA,1
"SMC038","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",1640,0,314,0,NA,NA,NA,34
"SMC039","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",413,0,0,NA,NA,NA,NA,0
"SMC041","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",1746,0,17,0,NA,NA,NA,2
"SMC043","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"AD",4070,2,836,0.00239234449760766,NA,NA,NA,115
"PO13","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",777,0,7,0,NA,NA,NA,3
"PO15","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",744,0,189,0,NA,NA,NA,61
"PO20","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",1454,0,27,0,NA,NA,NA,5
"PO23","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",1605,0,83,0,NA,NA,NA,40
"SMC027","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",129,0,3,0,NA,NA,NA,2
"SMC030","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",915,2,683,0.00292825768667643,NA,NA,NA,102
"SMC033","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",2797,0,318,0,NA,NA,NA,64
"SMC052","RHOT1-202","Excitatory_neuron","RHOT1",FALSE,"Control",4785,4,116,0.0344827586206897,NA,NA,NA,20
"PO05","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",1197,2,42,0.0476190476190476,NA,NA,NA,15
"PO11","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",1165,0,39,0,NA,NA,NA,19
"PO28","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",1851,28,119,0.235294117647059,NA,NA,NA,36
"PO41","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",973,5,46,0.108695652173913,NA,NA,NA,23
"PO42","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",1303,18,48,0.375,NA,NA,NA,13
"SMC029","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",150,0,3,0,NA,NA,NA,1
"SMC032","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",578,54,227,0.237885462555066,NA,NA,NA,30
"SMC036","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",206,0,12,0,NA,NA,NA,1
"SMC038","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",1640,0,314,0,NA,NA,NA,34
"SMC039","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",413,0,0,NA,NA,NA,NA,0
"SMC041","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",1746,0,17,0,NA,NA,NA,2
"SMC043","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"AD",4070,18,836,0.0215311004784689,NA,NA,NA,115
"PO13","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",777,1,7,0.142857142857143,NA,NA,NA,3
"PO15","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",744,16,189,0.0846560846560847,NA,NA,NA,61
"PO20","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",1454,9,27,0.333333333333333,NA,NA,NA,5
"PO23","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",1605,9,83,0.108433734939759,NA,NA,NA,40
"SMC027","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",129,0,3,0,NA,NA,NA,2
"SMC030","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",915,70,683,0.102489019033675,NA,NA,NA,102
"SMC033","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",2797,15,318,0.0471698113207547,NA,NA,NA,64
"SMC052","RHOT1-203","Excitatory_neuron","RHOT1",FALSE,"Control",4785,1,116,0.00862068965517241,NA,NA,NA,20
"PO05","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",1197,0,42,0,NA,NA,NA,15
"PO11","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",1165,1,39,0.0256410256410256,NA,NA,NA,19
"PO28","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",1851,3,119,0.0252100840336134,NA,NA,NA,36
"PO41","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",973,0,46,0,NA,NA,NA,23
"PO42","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",1303,0,48,0,NA,NA,NA,13
"SMC029","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",150,0,3,0,NA,NA,NA,1
"SMC032","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",578,1,227,0.00440528634361234,NA,NA,NA,30
"SMC036","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",206,12,12,1,NA,NA,NA,1
"SMC038","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",1640,1,314,0.00318471337579618,NA,NA,NA,34
"SMC039","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",413,0,0,NA,NA,NA,NA,0
"SMC041","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",1746,0,17,0,NA,NA,NA,2
"SMC043","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",105,0,0,NA,NA,NA,NA,0
"SMC049","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"AD",4070,4,836,0.00478468899521531,NA,NA,NA,115
"PO13","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",777,0,7,0,NA,NA,NA,3
"PO15","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",744,10,189,0.0529100529100529,NA,NA,NA,61
"PO20","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",1454,0,27,0,NA,NA,NA,5
"PO23","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",1605,1,83,0.0120481927710843,NA,NA,NA,40
"SMC027","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",129,2,3,0.666666666666667,NA,NA,NA,2
"SMC030","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",915,25,683,0.0366032210834553,NA,NA,NA,102
"SMC033","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",2797,9,318,0.0283018867924528,NA,NA,NA,64
"SMC052","RHOT1-204","Excitatory_neuron","RHOT1",FALSE,"Control",4785,0,116,0,NA,NA,NA,20
"PO05","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",1197,29,42,0.69047619047619,0.0180308270223817,0.00652168508127154,0.108061394643508,15
"PO11","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",1165,7,39,0.179487179487179,0.0180308270223817,0.00652168508127154,0.108061394643508,19
"PO28","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",1851,55,119,0.46218487394958,0.0180308270223817,0.00652168508127154,0.108061394643508,36
"PO41","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",973,25,46,0.543478260869565,0.0180308270223817,0.00652168508127154,0.108061394643508,23
"PO42","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",1303,17,48,0.354166666666667,0.0180308270223817,0.00652168508127154,0.108061394643508,13
"SMC029","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",150,0,3,0,0.0180308270223817,0.00652168508127154,0.108061394643508,1
"SMC032","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",578,63,227,0.277533039647577,0.0180308270223817,0.00652168508127154,0.108061394643508,30
"SMC036","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",206,0,12,0,0.0180308270223817,0.00652168508127154,0.108061394643508,1
"SMC038","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",1640,239,314,0.761146496815287,0.0180308270223817,0.00652168508127154,0.108061394643508,34
"SMC039","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",413,0,0,NA,0.0180308270223817,0.00652168508127154,0.108061394643508,0
"SMC041","RHOT1-205","Excitatory_neuron","RHOT1",TRUE,"AD",1746,7,17,0.411764705882353,0.0180308270223817,0.00652168508127154,0.108061394643508,2
