"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"ECEL1","Astrocyte",2.83350672314755,2.48251997363219,0.253710470692574,NA,0.777671256655244
"TIGD1","Astrocyte",-0.332138045601708,0.283464429576015,0.241313593470474,0.64795172742131,11.5572362156306
"EIF4E2","Astrocyte",-0.137721872669721,0.24577115348118,0.575229611110758,0.841603403082207,32.8289467492182
"ENSG00000237126","Astrocyte",-0.459438726469638,1.29731751054061,0.723230094259994,NA,0.55902526421549
"EFHD1","Astrocyte",-0.0566661143827968,0.198443955391617,0.775221093946963,0.924353948797659,98.2604820321582
"GIGYF2","Astrocyte",0.117457653779303,0.102048677774489,0.249733744655046,0.65333397651658,251.796850810339
"ENSG00000241409","Astrocyte",-1.49820601864951,1.1238936064461,0.182515499239512,NA,1.4218762624246
"KCNJ13","Astrocyte",-0.854394034896487,0.711477259576744,0.229800358058608,NA,2.79363858084361
"SNORC","Astrocyte",-0.976892748792129,0.497657215630412,0.0496481272939569,0.424462534575161,39.1060678272048
"NGEF","Astrocyte",0.386545049314979,0.473060901540076,0.413862843557154,0.760926193138092,12.1573457749571
"INPP5D","Astrocyte",1.01393121924564,0.556427787892053,0.0684223264647199,0.46201934046911,17.2393598314354
"ATG16L1","Astrocyte",0.0418255397055599,0.244519745523178,0.864183044561811,0.958367157965295,26.6518675246089
"DGKD","Astrocyte",0.868254159782472,0.359819547245681,0.0158206623708513,0.336958258997819,96.3834243643034
"USP40","Astrocyte",0.0849036909890184,0.126366336720244,0.501656684450114,0.80694994737084,164.465439994774
"TRPM8","Astrocyte",-0.597406090808767,2.10914962737093,0.77698903343039,NA,0.417326379050113
"ARL4C","Astrocyte",-0.8547357203957,0.347136830380082,0.0138070541970109,0.322988917804832,28.7415831415203
"ENSG00000235726","Astrocyte",0.327334299460038,0.696129129003426,0.638197374060197,NA,3.49792644528524
"SH3BP4","Astrocyte",-0.388578349740008,0.287691766561967,0.176799259979865,0.592775750613628,18.4127412210658
"AGAP1","Astrocyte",-0.128065781058393,0.169376920997576,0.449589627461608,0.779977912250803,261.549932888073
"IQCA1","Astrocyte",-0.117114997889848,0.202654569476631,0.563328562872432,0.834918122967125,322.979140204039
"IQCA1-AS1","Astrocyte",-0.965293234307159,2.32597361819479,0.678137439401188,NA,0.387411863764487
"ACKR3","Astrocyte",-0.474897929849056,0.28324970458138,0.0936197077059282,0.495713911740804,51.3225865638105
"COPS8-DT","Astrocyte",0.0729298475187169,0.29001436602985,0.801450927188493,0.936095672436927,48.805919244192
"ENSG00000124835","Astrocyte",-0.288756679203438,0.916429173991354,0.752694140502824,NA,1.21354288268147
"COPS8","Astrocyte",-0.359869492228434,0.306901006577268,0.240959685062283,0.647721585381667,24.0108327205235
"COL6A3","Astrocyte",0.481888995479431,1.64938537359863,0.770162177472714,NA,0.827560321588762
"RAB17","Astrocyte",-0.583643314895333,1.97981956347616,0.768149557546796,NA,0.650897062400718
"LRRFIP1","Astrocyte",0.370332790229124,0.217803803322732,0.0890736615839683,0.492468791139312,133.008503249701
"ENSG00000286864","Astrocyte",-0.198831571827131,2.08407641227819,0.923993045028932,NA,0.288948838865987
"RBM44","Astrocyte",0.937665435176788,0.978439164110078,0.337897498200392,NA,1.28717487770059
"RAMP1","Astrocyte",0.0832719488427036,0.153376158831361,0.587180554214118,0.846899707802405,185.593649365574
"ENSG00000288857","Astrocyte",-0.0834582486002664,0.874507494806156,0.923969656788466,NA,5.48378517570243
"UBE2F","Astrocyte",0.296347682534679,0.198084388515853,0.13463597847271,0.55060846791998,61.7777815000346
"SCLY","Astrocyte",0.211350212313332,0.16724810681386,0.206340344917005,0.620084924567164,55.508288895952
"ILKAP","Astrocyte",0.127096871184773,0.140676872193341,0.36627824754796,0.734507869488905,92.4301179831527
"LINC02610","Astrocyte",0.292314632901628,0.817921595934695,0.720802027450331,NA,3.15542851128554
"ENSG00000225057","Astrocyte",-0.139856473432604,0.804812438470932,0.862042105114772,NA,1.97853637170068
"HES6","Astrocyte",-0.629177743646037,0.648368095746206,0.331846116199347,0.712004446203714,29.4227485685911
"PER2","Astrocyte",0.709391023155799,0.246885350454299,0.00406128262298279,0.236822900829212,73.1757202210522
"ENSG00000283635","Astrocyte",-0.22023065045713,1.53472217578442,0.885896330994285,NA,0.778607117149858
"TRAF3IP1","Astrocyte",0.306649056472882,0.181116257758153,0.0904352569446468,0.494180987604223,79.0554117295416
"ASB1","Astrocyte",-0.35931226382367,0.27178667351963,0.186155554418222,0.601380964013623,13.5690671717814
"LINC01107","Astrocyte",-0.19833341463089,1.80709695439565,0.912605660192236,NA,0.389342072957889
"LINC01937","Astrocyte",1.8374934812009,0.590382640707756,0.00185587194435198,0.173467976973087,23.6023305995207
"TWIST2","Astrocyte",-0.116385516648357,1.91469429815901,0.951530093865887,NA,0.644364069370444
"HDAC4","Astrocyte",0.194466618852424,0.154875767608756,0.209250245819757,0.622743988242574,222.96887746657
"ENSG00000286307","Astrocyte",-0.856448378532534,1.013527370362,0.398101060700131,NA,2.69672676007802
"HDAC4-AS1","Astrocyte",-0.26944881283917,0.715316765404803,0.70640800539705,0.895674479686247,11.4375765588748
"ENSG00000220256","Astrocyte",-1.03467829345684,1.71440448447291,0.546162465932567,NA,0.353629045131798
"NDUFA10","Astrocyte",0.048830625614668,0.122159802238992,0.689357275553063,0.88886943585108,105.013631095019
